f_property_type,f_neighbourhood_cleansed,f_host_response_time,price,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,d_baby_bath,d_babysitter_recommendations,d_baking_sheet,d_bathroom_essentials,d_beach_essentials,d_bread_maker,d_building_staff,d_carbon_monoxide_alarm,d_changing_table,d_cleaning_products,d_dining_table,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_extra_pillows_and_blankets,d_fire_extinguisher,d_fire_pit,d_fireplace_guards,d_game_console,d_hangers,d_high_chair,d_host_greets_you,d_hot_water,d_hot_water_kettle,d_indoor_fireplace,d_keypad,d_lake_access,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_outdoor_dining_area,d_outdoor_furniture,d_private_entrance,d_roomdarkening_shades,d_security_cameras_on_property,d_single_level_home,d_smart_lock,d_smoke_alarm,d_waterfront,d_have_kitchen,d_have_stove,d_have_oven,d_refrigerator,d_coffee_machine,d_bbq_equipment,d_free_parking,d_paid_parking,d_bath_tub,d_linens,d_wifi,d_streaming_services,d_tv,d_sound_system,d_shampoo_conditioner,d_body_wash,d_have_washer,d_have_dryer,d_have_iron,d_have_heating,d_cooling,d_balcony,d_garden,d_have_board_game,d_clothing_storage,d_have_breakfast,d_have_cleaning_before_checkout,d_have_workspace,d_cutlary_glasses,d_have_first_aid,d_have_sauna,d_have_fitnessgym,d_family_friendly,d_have_pool,d_have_crib,d_host_is_superhost,d_host_identity_verified,d_instant_bookable,local_price,id,host_id,neighbourhood_cleansed,room_type,property_type,ln_price,d_flag_bedrooms,flag_review_scores_rating,flag_host_acceptance_rate,p_host_acceptance_rate,flag_host_response_rate,p_host_response_rate,flag_host_response_time,flag_days_since_first_review,n_days_since_first_review,flag_reviews_per_month,f_days_since_first_review,f_bathroom,f_bedroom,f_beds,f_review_score_rating,f_number_of_reviews,f_minimum_nights,ln_number_of_reviews,ln_days_since_first_review
Serviced_apartment,Melbourne,missing,177.5,6,2,2,3,4,2,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,250,41033723,237706098,Melbourne,Entire home/apt,Serviced_apartment,5.178970608915471,0,0,1,96,1,98,1,0,730,0,2,2,2,3,0-4.5,2,1,1.0986122886681098,6.593044534142437
Serviced_apartment,Melbourne,missing,96.56,6,1,2,3,4.5,2,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,136,41073858,237706098,Melbourne,Entire home/apt,Serviced_apartment,4.570164576789276,0,0,1,96,1,98,1,0,737,0,2,1,2,3,4.5+,2,1,1.0986122886681098,6.602587892189336
Serviced_apartment,Melbourne,missing,84.49,2,1,1,1,5,1,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,119,41116518,321732927,Melbourne,Entire home/apt,Serviced_apartment,4.436633184164753,0,0,1,96,1,98,1,0,431,0,1,1,1,1,4.5+,2,1,0.6931471805599453,6.066108090103747
Condo,Port Phillip,missing,75.97,2,1,1,1,4.25,4,0.17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,107,41157759,398720554,Port Phillip,Entire home/apt,Condo,4.33033852551513,0,0,1,96,1,98,1,0,707,0,2,1,1,1,0-4.5,2,2,1.6094379124341003,6.561030665896573
Serviced_apartment,Melbourne,4,53.25,3,1,2,2,4.8,0,0.85,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,75,41166085,312169087,Melbourne,Entire home/apt,Serviced_apartment,3.9749978045895347,0,1,1,96,1,98,0,1,736.5,1,2,1,2,2,4.5+,1,4,0,6.601909235902685
Serviced_apartment,Melbourne,2,223.64999999999998,2,1,1,1,4.86,7,0.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,315,41382121,325425823,Melbourne,Entire home/apt,Serviced_apartment,5.410082329878857,0,0,0,85,0,100,0,0,567,0,2,1,1,1,4.5+,2,1,2.0794415416798357,6.340359303727752
Condo,Melbourne,missing,74.55,4,1,2,2,4.5,8,0.34,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,105,41492226,140649405,Melbourne,Entire home/apt,Condo,4.311470041210748,0,0,1,96,1,98,1,0,702,0,2,1,2,2,4.5+,2,1,2.1972245773362196,6.553933404025811
Condo,Yarra,missing,148.39,3,1,1,2,5,1,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,209,41499958,236222293,Yarra,Entire home/apt,Condo,4.999843943018035,0,0,1,96,1,98,1,0,695,0,2,1,1,2,4.5+,2,1,0.6931471805599453,6.543911845564792
Serviced_apartment,Hobsons Bay,3,181.04999999999998,2,1,1,2,4,5,0.22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,255,41566313,270134235,Hobsons Bay,Entire home/apt,Serviced_apartment,5.19877323621165,0,0,0,84,0,80,0,0,686,0,2,1,1,2,0-4.5,2,1,1.791759469228055,6.530877627725885
Serviced_apartment,Hobsons Bay,3,198.79999999999998,2,2.5,1,1,5,1,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,280,41566783,270134235,Hobsons Bay,Entire home/apt,Serviced_apartment,5.292299294222474,0,0,0,84,0,80,0,0,227,0,1,2,1,1,4.5+,2,1,0.6931471805599453,5.424950017481403
Serviced_apartment,Hobsons Bay,3,375.59,6,2.5,3,4,4.8,0,0.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,529,41567011,270134235,Hobsons Bay,Entire home/apt,Serviced_apartment,5.928498122911523,0,1,0,84,0,80,0,1,736.5,1,2,2,3,3,4.5+,1,1,0,6.601909235902685
Loft,Stonnington,missing,122.83,2,1,1,1,5,1,0.04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,173,41570571,175174797,Stonnington,Entire home/apt,Loft,4.810801285551003,0,0,1,96,1,98,1,0,713,0,2,1,1,1,4.5+,2,2,0.6931471805599453,6.569481420414296
Condo,Port Phillip,missing,75.25999999999999,4,1,2,2,4.39,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,106,41723215,154877871,Port Phillip,Entire home/apt,Condo,4.3209487851652915,0,0,1,96,1,98,1,0,692,0,2,1,2,2,0-4.5,2,2,3.1780538303479458,6.539585955617669
Serviced_apartment,Whitehorse,1,203.06,5,2,2,2,4.8,0,0.85,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,286,42049762,70434581,Whitehorse,Entire home/apt,Serviced_apartment,5.313501501873077,0,1,0,100,0,100,0,1,736.5,1,2,2,2,2,4.5+,1,1,0,6.601909235902685
Serviced_apartment,Whitehorse,1,139.87,2,1,1,1,4.8,0,0.85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,197,42049773,70434581,Whitehorse,Entire home/apt,Serviced_apartment,4.940713419791213,0,1,0,100,0,100,0,1,736.5,1,2,1,1,1,4.5+,1,1,0,6.601909235902685
Serviced_apartment,Stonnington,1,158.32999999999998,2,1,1,1,5,1,0.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,223,42123417,284837767,Stonnington,Entire home/apt,Serviced_apartment,5.0646814625133425,0,0,0,76,0,82,0,0,654,0,2,1,1,1,4.5+,2,1,0.6931471805599453,6.483107351457199
Serviced_apartment,Stonnington,1,172.53,3,1,1,1,4.25,4,0.21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,243,42123421,284837767,Stonnington,Entire home/apt,Serviced_apartment,5.150571134393773,0,0,0,76,0,82,0,0,581,0,2,1,1,1,0-4.5,2,1,1.6094379124341003,6.364750756851911
Serviced_apartment,Stonnington,1,193.82999999999998,5,1,1,1,5,1,0.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,273,42123422,284837767,Stonnington,Entire home/apt,Serviced_apartment,5.266981486238183,0,0,0,76,0,82,0,0,560,0,2,1,1,1,4.5+,2,1,0.6931471805599453,6.327936783729195
Serviced_apartment,Melbourne,4,98.69,4,1,2,2,4.8,0,0.85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,139,42191310,4410164,Melbourne,Entire home/apt,Serviced_apartment,4.591983624183916,0,1,0,77,0,4,0,1,736.5,1,2,1,2,2,4.5+,1,1,0,6.601909235902685
Condo,Melbourne,1,110.05,2,1,1,1,4.91,77,3.38,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,155,42407690,108280030,Melbourne,Entire home/apt,Condo,4.70093480797247,0,0,0,82,0,97,0,0,683,0,2,1,1,1,4.5+,3,2,4.356708826689592,6.52649485957079
Serviced_apartment,Melbourne,missing,205.89999999999998,4,1,2,2,4.8,0,0.85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,290,42439317,337842974,Melbourne,Entire home/apt,Serviced_apartment,5.327390614033743,0,1,1,96,1,98,1,1,736.5,1,2,1,2,2,4.5+,1,4,0,6.601909235902685
Serviced_apartment,Melbourne,1,127.8,6,1,2,4,4.49,99,4.36,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,180,42502670,67024990,Melbourne,Entire home/apt,Serviced_apartment,4.850466541943434,0,0,0,97,0,99,0,0,680,0,2,1,2,3,0-4.5,3,1,4.605170185988092,6.522092798170152
Serviced_apartment,Melbourne,missing,169.69,3,1,1,1,5,16,0.71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,239,42567283,339074990,Melbourne,Entire home/apt,Serviced_apartment,5.133973242984735,0,0,0,83,1,98,1,0,673,0,2,1,1,1,4.5+,2,1,2.833213344056216,6.511745329644728
Serviced_apartment,Melbourne,missing,127.8,6,2,2,3,4.8,0,0.85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,180,42589486,267757989,Melbourne,Entire home/apt,Serviced_apartment,4.850466541943434,0,1,1,96,1,98,1,1,736.5,1,2,2,2,3,4.5+,1,1,0,6.601909235902685
Condo,Melbourne,missing,70.28999999999999,6,1,2,3,5,4,0.18,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,99,42591518,140649405,Melbourne,Entire home/apt,Condo,4.2526295411878134,0,0,1,96,1,98,1,0,671,0,2,1,2,3,4.5+,2,1,1.6094379124341003,6.508769136971682
Condo,Melbourne,1,106.5,2,1,1,1,4.75,4,0.41,5,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,150,42605879,108280030,Melbourne,Entire home/apt,Condo,4.66814498514948,0,0,0,82,0,97,0,0,289,0,1,1,1,1,4.5+,2,4,1.6094379124341003,5.666426688112432
Serviced_apartment,Melbourne,missing,142,6,2,2,3,4.8,0,0.85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,200,42654178,267757989,Melbourne,Entire home/apt,Serviced_apartment,4.955827057601261,0,1,1,96,1,98,1,1,736.5,1,2,2,2,3,4.5+,1,1,0,6.601909235902685
Serviced_apartment,Moonee Valley,1,112.89,2,1,1,1,4.8,5,0.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,159,42743918,340420525,Moonee Valley,Entire home/apt,Serviced_apartment,4.726413893273455,0,0,0,92,0,100,0,0,664,0,2,1,1,1,4.5+,2,3,1.791759469228055,6.498282149476434
Serviced_apartment,Melbourne,missing,70.28999999999999,3,1,1,2,3.67,3,0.14,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,99,42764696,180386332,Melbourne,Entire home/apt,Serviced_apartment,4.2526295411878134,0,0,0,100,1,98,1,0,656,0,2,1,1,2,0-4.5,2,1,1.3862943611198906,6.486160788944089
Serviced_apartment,Moonee Valley,1,198.09,4,1.5,2,3,4.8,0,0.85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,279,42794471,340420525,Moonee Valley,Entire home/apt,Serviced_apartment,5.28872147287459,0,1,0,92,0,100,0,1,736.5,1,2,1,2,3,4.5+,1,3,0,6.601909235902685
Serviced_apartment,Melbourne,missing,190.98999999999998,3,1,1,1,4.62,151,7.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,269,42840242,341167106,Melbourne,Entire home/apt,Serviced_apartment,5.252221070655063,0,0,0,75,1,98,1,0,616,0,2,1,1,1,4.5+,3,1,5.0238805208462765,6.423246963533519
Serviced_apartment,Moreland,missing,69.58,2,1,2,1,4.8,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,98,42902984,74947625,Moreland,Entire home/apt,Serviced_apartment,4.242477169723796,0,1,1,96,1,98,1,1,736.5,1,2,1,2,1,4.5+,1,2,0,6.601909235902685
Serviced_apartment,Moonee Valley,1,127.08999999999999,2,1,1,1,4.8,0,0.85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,179,42916370,340420525,Moonee Valley,Entire home/apt,Serviced_apartment,4.844895496893979,0,1,0,92,0,100,0,1,736.5,1,2,1,1,1,4.5+,1,3,0,6.601909235902685
Serviced_apartment,Frankston,1,166.85,2,1,1,1,4.13,8,0.66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,235,42930250,341820785,Frankston,Entire home/apt,Serviced_apartment,5.117095205197383,0,0,0,96,0,91,0,0,360,0,1,1,1,1,0-4.5,2,1,2.1972245773362196,5.886104031450156
Serviced_apartment,Port Phillip,3,212.29,4,1,2,2,4.25,16,1.24,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,299,42930912,341836947,Port Phillip,Entire home/apt,Serviced_apartment,5.3579532644439105,0,0,0,96,0,70,0,0,385,0,1,1,2,2,0-4.5,2,1,2.833213344056216,5.953243334287785
Serviced_apartment,Melbourne,1,113.6,2,1,1,1,4.83,6,3.6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,160,42949834,314893462,Melbourne,Entire home/apt,Serviced_apartment,4.732683506287051,1,0,0,95,0,82,0,0,49,0,1,1,1,1,4.5+,2,1,1.9459101490553132,3.8918202981106265
Serviced_apartment,Melbourne,1,127.8,2,1,1,1,4.44,25,1.91,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,180,42949873,314893462,Melbourne,Entire home/apt,Serviced_apartment,4.850466541943434,1,0,0,95,0,82,0,0,392,0,1,1,1,1,0-4.5,2,1,3.258096538021482,5.971261839790462
Serviced_apartment,Melbourne,1,138.45,2,1,1,1,4.8,0,0.85,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,195,42949964,314893462,Melbourne,Entire home/apt,Serviced_apartment,4.9305092496169705,0,1,0,95,0,82,0,1,736.5,1,2,1,1,1,4.5+,1,1,0,6.601909235902685
Serviced_apartment,Melbourne,1,152.65,2,1,1,1,4.8,0,0.85,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,215,42949995,314893462,Melbourne,Entire home/apt,Serviced_apartment,5.028147719180887,0,1,0,95,0,82,0,1,736.5,1,2,1,1,1,4.5+,1,1,0,6.601909235902685
Serviced_apartment,Melbourne,1,234.29999999999998,4,2,2,2,5,1,0.08,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,330,42950038,314893462,Melbourne,Entire home/apt,Serviced_apartment,5.45660234551375,0,0,0,95,0,82,0,0,387,0,1,2,2,2,4.5+,2,1,0.6931471805599453,5.958424693029782
Serviced_apartment,Melbourne,1,269.8,4,2,2,2,4.8,0,0.85,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,380,42950062,314893462,Melbourne,Entire home/apt,Serviced_apartment,5.597680943773655,0,1,0,95,0,82,0,1,736.5,1,2,2,2,2,4.5+,1,1,0,6.601909235902685
Serviced_apartment,Melbourne,missing,158.32999999999998,2,1,1,1,4,1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,223,42965138,339074990,Melbourne,Entire home/apt,Serviced_apartment,5.0646814625133425,0,0,0,83,1,98,1,0,308,0,1,1,1,1,0-4.5,2,1,0.6931471805599453,5.730099782973574
Serviced_apartment,Melbourne,missing,340.09,2,2,2,2,4.8,0,0.85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,479,42966134,341167106,Melbourne,Entire home/apt,Serviced_apartment,5.8292102884641395,0,1,0,75,1,98,1,1,736.5,1,2,2,2,2,4.5+,1,1,0,6.601909235902685
